CustomerID,Count,Country,State,City,Zip Code,Lat Long,Latitude,Longitude,Gender,Senior Citizen,Partner,Dependents,Tenure Months,Phone Service,Multiple Lines,Internet Service,Online Security,Online Backup,Device Protection,Tech Support,Streaming TV,Streaming Movies,Contract,Paperless Billing,Payment Method,Monthly charges,Total Charges,Churn Label,Churn Value,Churn Score,CLTV,Churn Reason
4749,1,0,0,193,91711,470,34.127621,-117.717863,0,1,0,0,5,1,0,1,0,0,0,0,0,2,0,0,2,78.95,3246,1,1,65,4054,1
2192,1,0,0,292,91732,424,34.074492,-118.01462,1,0,0,0,56,1,2,1,0,2,0,2,0,2,0,1,2,94.45,4314,1,1,96,4830,1
3316,1,0,0,642,91754,399,34.050322,-118.147037,0,0,0,0,44,1,2,1,0,2,2,0,0,0,0,1,0,84.8,3304,1,1,66,3997,1
2772,1,0,0,714,91761,379,34.035602,-117.591528,1,0,0,0,1,1,0,0,0,0,2,0,0,0,0,0,3,50.9,4236,1,1,83,5111,1
4722,1,0,0,792,91768,419,34.067932,-117.785168,1,0,1,0,49,1,2,1,0,0,2,0,2,2,0,1,2,99.8,4119,1,1,83,6088,1
3184,1,0,0,849,91770,413,34.065108,-118.082791,1,0,1,0,47,1,2,1,0,0,2,2,2,2,0,1,0,107.35,4308,1,1,98,3620,1
1708,1,0,0,870,91773,452,34.102119,-117.815532,0,0,1,0,31,1,0,2,1,1,1,1,1,1,0,1,3,19.55,5251,1,1,67,2687,1
3201,1,0,0,1065,91789,365,34.018354,-117.85492,0,0,0,0,3,1,0,1,2,2,0,0,0,0,0,1,2,79.1,2109,1,1,74,5339,1
283,1,0,0,191,91910,8,32.636792,-117.054989,1,0,0,0,8,0,1,0,0,0,0,0,0,0,0,0,3,25.5,1766,1,1,78,5578,1
5813,1,0,0,191,91915,4,32.605012,-116.97595,0,0,0,0,2,1,0,1,0,0,0,0,0,2,0,0,2,80.75,1046,1,1,87,2176,1
6770,1,0,0,275,91917,7,32.622999,-116.687855,1,0,1,0,65,1,2,1,0,2,0,0,2,0,0,1,0,91.85,4872,1,1,82,5530,1
3565,1,0,0,461,91934,10,32.649787,-116.2237,1,0,0,0,1,1,0,1,0,2,0,0,0,0,0,1,2,75.35,5770,1,1,90,5284,1
4125,1,0,0,463,91935,19,32.695681,-116.798386,1,0,0,0,1,1,2,1,0,0,0,0,0,0,0,1,2,75.45,5771,1,1,74,5518,1
2775,1,0,0,101,92003,100,33.290907,-117.202895,1,0,0,0,24,1,0,0,2,0,0,0,0,0,0,1,0,49.55,385,1,1,80,5005,1
381,1,0,0,156,92007,76,33.015866,-117.272254,1,0,0,0,69,1,2,0,2,2,2,2,0,2,1,1,1,78.6,4468,1,1,93,6230,1
3872,1,0,0,251,92014,67,32.948262,-117.256086,0,0,1,0,7,1,0,1,0,0,0,0,2,0,0,1,2,81.1,4753,1,1,87,3238,7
694,1,0,0,305,92024,81,33.054579,-117.25665,1,0,1,0,11,1,2,1,0,0,0,0,0,0,0,1,2,74.95,6114,1,1,70,2044,1
6681,1,0,0,308,92026,95,33.21846,-117.116916,1,1,0,0,1,1,2,1,0,0,0,0,2,2,0,1,2,93.55,6393,1,1,81,5536,3
226,1,0,0,495,92037,58,32.853743,-117.25034,0,0,1,0,58,1,2,1,0,0,2,2,2,2,0,1,1,102.1,4829,1,1,96,4415,13
3055,1,0,0,706,92056,92,33.194742,-117.29032,0,0,1,0,14,1,2,1,0,2,0,0,0,2,0,1,0,90.9,472,1,1,70,5148,13
6289,1,0,0,706,92057,98,33.254497,-117.285879,0,0,1,0,12,0,1,0,0,2,0,0,0,0,0,0,3,29.2,2682,1,1,94,3747,13
3855,1,0,0,741,92060,101,33.309852,-116.823091,0,0,1,0,25,1,0,1,0,2,2,0,2,0,0,1,0,89.15,1891,1,1,97,5853,4
2396,1,0,0,752,92061,102,33.313828,-116.940501,1,1,1,0,58,1,2,1,2,2,2,0,2,2,1,1,2,108.85,5079,1,1,91,4739,4
3146,1,0,0,808,92065,80,33.044541,-116.833922,0,1,0,0,16,1,2,1,0,0,0,0,2,0,0,1,2,84.75,641,1,1,99,5136,4
6927,1,0,0,885,92069,89,33.162624,-117.170863,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,2,45.7,3822,1,1,99,3187,4
5678,1,0,0,911,92071,56,32.847336,-116.997605,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,2,69.95,5455,1,1,94,3208,4
5405,1,0,0,1048,92082,97,33.25283,-116.986079,0,0,1,0,2,0,1,0,0,0,0,0,2,2,0,0,2,44.6,6482,1,1,70,5482,4
2709,1,0,0,1062,92083,91,33.17494,-117.242761,1,0,0,0,23,1,2,1,0,0,0,0,0,0,0,1,2,74.95,1211,1,1,89,5897,4
996,1,0,0,869,92101,25,32.72523,-117.171346,0,0,0,0,57,1,0,1,0,0,2,0,2,2,2,1,2,95.25,4539,1,1,93,5789,4
6045,1,0,0,869,92102,24,32.716007,-117.117462,1,0,0,0,24,1,2,1,0,0,2,0,2,0,0,1,3,89.85,1779,1,1,95,2050,4
6459,1,0,0,869,92103,33,32.747484,-117.166877,0,0,1,0,49,1,2,1,0,2,0,0,2,2,1,0,3,100.45,4189,1,1,90,4235,4
131,1,0,0,869,92104,30,32.741499,-117.127409,1,0,0,0,5,1,2,0,0,0,0,0,0,0,0,0,2,47.15,1861,1,1,82,2857,4
5748,1,0,0,869,92105,32,32.741859,-117.090353,1,0,0,0,2,1,0,1,0,0,0,0,0,2,0,1,2,80.2,1357,1,1,99,2384,4
6633,1,0,0,869,92106,23,32.71346,-117.236378,0,0,0,0,4,1,2,1,0,0,2,2,0,0,0,1,3,87.1,2953,1,1,80,5587,4
2143,1,0,0,869,92108,39,32.774046,-117.142454,1,0,0,0,5,1,2,1,0,0,0,0,0,0,0,1,0,75.9,3094,1,1,87,3520,4
4855,1,0,0,869,92110,36,32.76501,-117.19938,0,0,1,0,47,1,2,1,2,2,2,0,2,0,0,1,2,98.75,3859,1,1,80,4622,18
6262,1,0,0,869,92115,35,32.762506,-117.07245,0,0,0,0,10,1,2,1,0,0,0,0,0,2,0,0,2,86.45,6137,1,1,80,5699,18
5027,1,0,0,869,92117,51,32.825086,-117.199424,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,3,45.3,3816,1,1,69,3049,18
5468,1,0,0,221,92118,16,32.68674,-117.186612,1,0,1,0,67,1,2,1,0,2,2,0,2,2,1,0,2,104.1,5541,1,1,74,4857,18
3360,1,0,0,869,92122,59,32.85723,-117.209774,0,1,1,0,5,1,2,1,0,2,0,0,0,0,0,1,2,81,3200,1,1,99,4287,18
4599,1,0,0,869,92129,69,32.961064,-117.134917,1,0,1,0,67,1,0,1,2,2,0,0,0,2,1,1,1,90.6,4951,1,1,73,4394,18
2641,1,0,0,869,92139,15,32.677716,-117.047666,0,0,1,0,15,1,0,1,0,0,0,0,2,2,0,0,2,88.15,713,1,1,79,2524,18
5899,1,0,0,869,92154,1,32.578103,-117.012975,1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,1,3,20.2,1610,1,1,92,4325,18
6479,1,0,0,735,92211,194,33.762759,-116.324817,0,0,1,0,26,1,0,1,0,0,0,0,2,2,0,1,2,90.8,1998,1,1,75,2641,7
4467,1,0,0,60,92220,309,33.936298,-116.849577,1,0,0,0,22,1,2,1,0,2,0,0,0,0,0,1,2,79.35,1238,1,1,68,4718,18
7020,1,0,0,257,92239,277,33.889605,-115.257009,1,1,0,0,21,1,0,1,0,0,2,0,2,2,0,1,0,96.8,1663,1,1,87,4317,18
4379,1,0,0,416,92249,28,32.730583,-115.501083,1,0,1,0,47,1,2,1,0,2,2,0,0,0,0,1,0,83.35,3476,1,1,98,2516,18
6852,1,0,0,430,92250,50,32.811001,-115.152865,0,0,0,0,2,1,2,0,0,0,0,0,0,0,0,1,2,49.4,116,1,1,97,5115,18
1481,1,0,0,500,92253,158,33.695532,-116.310571,0,0,1,0,22,1,2,0,2,0,0,2,2,2,0,1,2,79.2,1260,1,1,91,3410,18
3502,1,0,0,689,92258,288,33.906496,-116.569499,1,0,1,0,7,1,0,0,0,0,2,0,0,0,0,0,2,48.7,2945,1,1,98,2984,7
4509,1,0,0,812,92270,195,33.763678,-116.429928,0,0,0,0,1,1,0,1,2,0,0,0,2,2,0,1,2,95.6,6445,1,1,79,4091,7
6085,1,0,0,920,92273,43,32.790282,-115.689559,0,0,0,0,49,1,2,0,2,2,0,0,0,0,0,1,1,59.75,2537,1,1,78,6006,7
4385,1,0,0,1038,92277,519,34.17211,-115.769773,0,1,0,0,43,1,0,1,2,2,0,2,2,2,0,1,1,108.15,3911,1,1,86,2833,15
2220,1,0,0,1087,92281,78,33.03679,-115.60503,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,2,71.35,5569,1,1,77,2619,16
3455,1,0,0,22,92304,625,34.559882,-115.637164,0,0,0,0,1,1,0,2,1,1,1,1,1,1,0,1,3,20.15,1609,1,1,86,4939,1
734,1,0,0,26,92305,512,34.1678,-116.86433,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,69.75,5451,1,1,66,2901,1
5892,1,0,0,32,92307,623,34.55082,-117.122396,0,1,1,0,32,1,2,1,0,0,0,0,2,2,0,1,2,93.2,2534,1,1,90,5247,0
2048,1,0,0,32,92308,601,34.424926,-117.184503,1,0,1,0,17,1,0,1,0,0,0,0,2,0,0,0,2,80.85,735,1,1,77,5174,0
2681,1,0,0,55,92309,685,35.28952,-116.092214,0,0,0,0,4,0,1,0,2,2,0,0,0,0,0,1,2,33.65,667,1,1,95,2563,0
6550,1,0,0,178,92321,566,34.255203,-117.175654,1,0,0,0,1,1,0,1,0,0,0,0,2,0,0,1,2,79.95,5975,1,1,99,4815,1
522,1,0,0,209,92324,376,34.030915,-117.273201,0,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,2,19.3,1481,1,1,92,3236,1
1458,1,0,0,321,92333,573,34.274846,-116.937581,0,0,1,0,37,1,2,1,2,0,2,2,0,2,1,1,2,99.2,3225,1,1,79,3599,1
2173,1,0,0,333,92337,396,34.049671,-117.468896,0,0,1,0,8,1,2,1,0,0,0,0,0,2,0,1,1,85.2,5074,1,1,95,2887,0
629,1,0,0,574,92338,637,34.702766,-116.093376,0,0,0,0,3,1,2,1,0,0,0,0,0,0,0,0,2,75.25,2063,1,1,83,5898,0
3037,1,0,0,613,92359,453,34.103578,-117.04054,1,0,0,0,1,1,2,0,0,0,2,0,0,0,0,0,2,54.35,4487,1,1,87,4212,0
5542,1,0,0,822,92374,412,34.064073,-117.166158,1,0,1,0,5,0,1,0,0,0,0,0,0,0,0,1,2,24.95,4,1,1,79,5865,1
5702,1,0,0,854,92382,529,34.186211,-117.07683,1,0,1,0,40,0,1,0,2,2,2,0,0,0,1,1,2,42.35,1221,1,1,67,5422,1
6891,1,0,0,978,92386,561,34.243088,-116.830015,1,0,0,0,1,1,2,1,0,0,0,0,0,0,0,1,2,75.3,5769,1,1,100,3596,1
6319,1,0,0,1000,92389,726,35.824572,-116.274755,1,0,0,0,51,1,2,1,2,2,0,0,2,0,1,1,2,94.8,4083,1,1,94,5074,0
5718,1,0,0,1118,92397,588,34.358321,-117.618263,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,2,70.55,5512,1,1,82,2146,0
2107,1,0,0,865,92408,435,34.084909,-117.258107,0,0,1,0,33,1,2,1,0,0,0,0,0,2,0,0,1,86.15,2385,1,1,66,3336,0
357,1,0,0,31,92539,118,33.527605,-116.666551,0,0,1,0,30,1,2,1,0,0,0,0,0,2,0,1,2,85,2271,1,1,97,3698,7
1886,1,0,0,419,92543,179,33.739415,-116.968339,0,0,0,0,2,1,0,1,0,0,0,0,0,2,0,0,2,80.55,1395,1,1,69,2856,1
3650,1,0,0,647,92551,270,33.88274,-117.224878,0,0,0,0,2,1,0,1,0,0,2,0,0,0,0,1,2,75.8,1056,1,1,98,5270,1
2830,1,0,0,647,92555,289,33.907361,-117.109972,1,1,1,0,29,1,2,1,0,0,2,0,2,2,0,1,2,98.5,2601,1,1,72,5137,0
6398,1,0,0,662,92563,128,33.581045,-117.14719,1,1,1,0,13,1,2,1,0,0,0,0,2,2,0,1,2,95.25,428,1,1,97,2982,0
6139,1,0,0,695,92567,232,33.82769,-117.102244,1,1,1,0,7,1,2,1,0,0,0,0,0,0,0,1,3,74.4,4411,1,1,96,4969,0
5626,1,0,0,982,92586,163,33.707483,-117.200006,0,0,0,0,30,1,0,1,0,0,0,2,2,0,0,0,2,85.15,2214,1,1,76,4417,1
3288,1,0,0,457,92606,161,33.703976,-117.824172,0,1,0,0,2,1,2,1,0,0,2,0,0,2,0,1,2,88.55,1325,1,1,80,3685,1
5407,1,0,0,334,92610,159,33.698728,-117.67768,1,0,1,1,24,1,2,0,2,0,0,0,0,0,0,0,2,54.75,614,1,1,97,5699,1
2804,1,0,0,220,92625,129,33.600987,-117.862734,0,1,0,0,1,1,0,1,0,0,0,0,2,2,0,1,2,91.3,6344,1,1,71,2371,0
1724,1,0,0,243,92629,114,33.477923,-117.705314,1,0,0,0,1,1,0,1,0,0,0,0,2,0,0,1,2,79.5,5968,1,1,92,4490,0
4200,1,0,0,619,92655,181,33.744439,-117.98588,1,1,1,0,7,1,0,1,0,0,0,0,0,0,0,1,3,70.1,3951,1,1,83,3669,0
1822,1,0,0,677,92657,131,33.603282,-117.821841,1,0,1,0,67,1,2,1,2,2,2,0,2,2,1,1,2,111.3,5762,1,1,85,4146,1
2244,1,0,0,676,92661,130,33.601309,-117.902304,1,1,1,0,57,1,2,1,0,2,2,0,0,2,0,1,0,95.25,4507,1,1,86,6259,1
2992,1,0,0,676,92662,132,33.606336,-117.893042,0,0,1,0,7,1,0,1,0,0,2,0,2,0,0,1,2,86.25,4821,1,1,89,3344,1
5126,1,0,0,676,92663,137,33.62251,-117.927024,0,1,1,0,1,1,2,1,0,0,2,0,2,2,0,1,2,100.8,5,1,1,65,3128,0
5922,1,0,0,1020,92679,139,33.631119,-117.567346,0,0,0,0,14,1,0,1,0,2,0,0,0,2,0,1,2,86.3,338,1,1,74,3677,0
5811,1,0,0,898,92705,198,33.766004,-117.786763,0,0,0,0,28,1,2,1,0,2,0,0,0,2,0,1,2,89.95,2273,1,1,90,2468,0
1737,1,0,0,898,92706,197,33.765893,-117.881533,1,1,1,0,17,1,0,1,0,2,0,0,0,0,0,1,2,76.45,427,1,1,92,3266,1
1706,1,0,0,23,92804,225,33.818,-117.974404,1,0,0,0,10,1,0,1,0,0,0,0,0,0,0,1,2,70,5726,1,1,67,3156,1
587,1,0,0,360,92843,196,33.764018,-117.931507,0,0,0,0,34,1,2,0,2,2,0,2,0,0,1,1,3,64.4,1716,1,1,75,5189,1
5109,1,0,0,360,92845,205,33.782955,-118.026456,0,0,1,0,1,1,2,1,2,0,2,0,2,2,0,1,2,102.45,36,1,1,85,4811,0
4402,1,0,0,1120,92886,283,33.897253,-117.792202,0,0,0,0,3,1,0,1,0,0,2,2,0,0,0,0,1,80.1,1788,1,1,65,4330,0
3158,1,0,0,1055,93001,589,34.360261,-119.306383,0,0,0,0,2,1,0,1,0,0,0,0,2,0,0,1,2,80.2,845,1,1,85,4381,0
1718,1,0,0,1055,93003,576,34.279221,-119.221437,0,0,0,0,6,1,0,1,2,2,2,2,0,2,0,1,0,98.15,4685,1,1,80,3578,1
1088,1,0,0,140,93010,551,34.227846,-119.079903,1,0,0,0,12,1,2,1,0,2,2,2,2,2,0,1,3,112.95,694,1,1,97,3965,1
93,1,0,0,645,93021,585,34.312945,-118.858169,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,3,70.9,5519,1,1,78,4739,1
2910,1,0,0,699,93022,595,34.404544,-119.302118,0,1,0,0,3,1,0,1,0,0,2,0,2,0,0,1,2,86.85,1830,1,1,70,3561,0
205,1,0,0,727,93035,528,34.18454,-119.224666,1,0,1,0,23,1,0,1,2,0,0,2,2,2,0,1,2,99.85,1967,1,1,83,3425,7
5108,1,0,0,776,93040,602,34.432843,-118.730106,1,0,1,0,1,1,2,1,0,0,0,0,0,0,0,1,2,74.5,5721,1,1,75,5554,0
2498,1,0,0,907,93060,594,34.402343,-119.094824,1,0,0,0,65,1,2,1,0,2,2,2,2,2,0,1,2,109.15,5472,1,1,99,6001,1
6749,1,0,0,981,93067,599,34.420998,-119.60137,0,0,0,0,16,1,2,0,0,0,2,0,0,2,0,1,1,65.2,84,1,1,73,4722,1
1090,1,0,0,899,93101,598,34.419203,-119.710008,1,1,1,0,66,1,2,1,0,0,2,0,2,2,0,1,1,99.5,5391,1,1,96,4479,1
4356,1,0,0,899,93103,604,34.438581,-119.685368,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,3,71.55,5570,1,1,98,5739,0
3009,1,0,0,899,93108,610,34.457541,-119.631072,1,0,1,0,53,1,2,1,2,0,2,0,0,2,0,0,2,93.9,4258,1,1,68,5543,0
3862,1,0,0,899,93110,603,34.437945,-119.77191,1,1,1,0,69,1,2,1,0,2,2,2,2,2,2,1,0,108.4,5676,1,1,73,4708,0
5290,1,0,0,15,93201,733,35.869626,-119.498771,0,0,1,0,13,0,1,0,0,0,2,0,2,2,0,1,0,48.75,5114,1,1,86,2655,1
5301,1,0,0,38,93202,766,36.315979,-119.710852,0,0,0,0,4,1,2,1,0,0,0,0,2,0,0,1,2,85.65,2791,1,1,96,3223,1
1365,1,0,0,98,93205,706,35.523991,-118.400432,1,0,0,0,12,1,2,1,0,2,2,0,2,2,0,1,2,106.7,465,1,1,92,2406,1
1832,1,0,0,127,93206,700,35.451402,-119.488413,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,2,25.15,2150,1,1,99,5386,0
2719,1,0,0,143,93208,747,36.057458,-118.591951,0,0,1,0,54,1,2,1,0,2,2,2,2,2,1,0,2,110.35,4833,1,1,90,6189,0
3365,1,0,0,253,93215,724,35.772244,-119.209689,0,0,1,0,48,1,2,1,2,2,0,0,2,2,1,1,1,103.25,4267,1,1,71,4736,0
5236,1,0,0,313,93221,763,36.301689,-119.018233,1,0,0,0,2,1,0,0,2,0,0,0,0,0,0,1,2,47.8,6368,1,1,89,4134,1
6322,1,0,0,602,93251,694,35.38381,-119.730885,0,0,0,0,29,1,2,1,0,0,2,0,2,2,0,1,1,98.6,2535,1,1,72,5144,1
1905,1,0,0,590,93252,642,34.737031,-119.460557,0,1,1,0,15,1,2,1,0,0,2,2,0,0,0,1,2,83.05,469,1,1,70,2596,1
2248,1,0,0,993,93268,676,35.184837,-119.402525,1,0,1,0,17,1,0,1,0,0,0,0,0,0,0,1,0,70.4,390,1,1,67,4469,0
3216,1,0,0,1007,93270,738,35.939068,-119.043666,0,1,0,0,56,1,2,1,0,2,2,0,2,2,1,1,0,104.75,4578,1,1,93,5605,0
2874,1,0,0,1014,93272,746,36.047414,-119.344304,0,1,0,0,21,1,2,1,0,0,0,0,2,2,0,1,2,94.25,1578,1,1,73,4819,0
3598,1,0,0,567,93402,683,35.279984,-120.824288,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,3,45.95,3826,1,1,82,4563,1
1248,1,0,0,107,93426,727,35.842889,-121.004862,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,2,70.15,5504,1,1,71,2825,3
142,1,0,0,119,93427,633,34.631362,-120.238218,0,0,0,0,1,1,0,1,0,0,2,0,2,0,0,1,1,85.55,6212,1,1,86,3967,13
1998,1,0,0,650,93442,693,35.369553,-120.763864,0,0,1,0,35,1,0,1,0,0,0,0,0,0,0,1,2,70.3,2060,1,1,79,5413,13
2645,1,0,0,682,93444,665,35.050345,-120.489599,1,1,1,0,32,1,2,1,0,2,2,0,2,2,0,0,0,106.35,3052,1,1,65,4113,13
3625,1,0,0,1005,93465,707,35.536115,-120.739231,0,0,1,0,33,1,2,1,2,0,2,0,2,2,1,1,3,103.7,3000,1,1,76,4461,2
2613,1,0,0,73,93512,1016,37.653947,-118.231443,1,0,0,0,1,1,0,1,0,0,0,0,2,2,0,1,2,88.35,6282,1,1,72,4254,4
2033,1,0,0,450,93526,845,36.869584,-118.189241,0,0,1,0,8,1,0,1,0,0,2,0,2,2,0,1,2,94.2,5898,1,1,80,2939,5
5342,1,0,0,455,93527,744,36.041315,-118.188235,0,0,0,0,5,1,0,1,0,2,0,0,2,2,0,1,2,96.25,4310,1,1,74,5056,3
6245,1,0,0,466,93528,692,35.363339,-117.637641,0,0,1,0,2,1,0,1,0,0,0,0,0,0,0,1,2,70.7,746,1,1,86,4559,2
1110,1,0,0,520,93534,641,34.727529,-118.153098,0,0,1,0,42,0,1,0,0,2,0,2,0,0,1,0,3,33.55,827,1,1,82,2044,2
6976,1,0,0,529,93541,1112,37.890145,-119.184087,0,1,1,0,40,1,2,1,0,0,0,0,2,2,0,1,1,94.55,3144,1,1,95,5676,4
3723,1,0,0,754,93553,608,34.445239,-117.894868,0,0,0,0,57,1,2,1,2,2,2,0,2,2,2,1,0,112.95,5193,1,1,89,4738,4
5579,1,0,0,848,93560,653,34.903052,-118.411251,1,0,0,0,1,0,1,0,0,0,0,0,0,2,0,0,2,35.9,3036,1,1,93,4747,4
1728,1,0,0,1001,93561,667,35.073777,-118.652112,1,0,0,0,38,1,2,1,0,0,2,0,2,2,0,1,0,99.25,3241,1,1,76,5274,5
5877,1,0,0,737,93591,628,34.598221,-117.79593,1,1,0,0,2,0,1,0,0,0,0,0,0,0,0,1,3,24.45,3978,1,1,77,5573,5
5041,1,0,0,150,93608,783,36.488056,-120.407691,0,0,0,0,8,1,2,1,2,0,0,2,2,2,0,1,0,103.35,6198,1,1,71,2363,5
1497,1,0,0,202,93612,839,36.814539,-119.711868,1,1,0,0,7,1,2,1,0,0,0,0,2,0,0,1,2,84.8,4536,1,1,70,2015,3
863,1,0,0,239,93615,784,36.497895,-119.285484,0,1,0,0,31,1,2,1,0,2,0,0,2,2,0,1,2,99.95,2769,1,1,96,5362,3
6675,1,0,0,262,93618,786,36.523619,-119.386868,0,0,0,0,18,1,2,1,0,2,0,0,2,0,0,1,1,90,950,1,1,97,2708,17
6500,1,0,0,277,93621,832,36.789213,-119.140338,0,1,0,0,14,1,2,1,0,2,2,0,2,2,0,1,2,104.85,960,1,1,86,2292,18
2326,1,0,0,330,93624,772,36.397745,-120.119911,1,0,1,0,28,1,2,1,2,2,0,0,2,2,1,0,2,106.1,2461,1,1,85,3770,19
4179,1,0,0,348,93625,807,36.625792,-119.672483,1,1,0,0,15,1,2,1,0,0,0,0,0,0,0,1,1,74.2,263,1,1,80,4553,10
6008,1,0,0,440,93628,837,36.807595,-118.901544,0,0,0,0,5,1,0,1,0,2,0,2,0,2,0,1,2,89.35,3914,1,1,70,4584,14
1787,1,0,0,685,93643,894,37.244307,-119.470256,0,0,0,0,1,1,2,1,0,0,0,0,0,0,0,1,2,77.15,5865,1,1,79,2756,11
1183,1,0,0,701,93644,1015,37.648647,-119.231447,1,0,0,0,1,0,1,0,0,0,0,0,0,2,0,1,0,35.25,3031,1,1,88,2548,9
1805,1,0,0,725,93647,799,36.600185,-119.175655,1,0,1,0,4,0,1,0,0,2,0,0,2,2,0,1,2,48.55,1635,1,1,97,3955,12
909,1,0,0,804,93651,861,37.007238,-119.505661,0,0,1,0,53,1,2,1,0,2,0,0,2,2,0,1,1,98.4,4327,1,1,87,6481,8
268,1,0,0,955,93665,853,36.959731,-120.653519,1,1,1,0,59,1,2,1,0,0,0,0,2,2,0,1,0,93.85,4618,1,1,85,5390,17
5430,1,0,0,1022,93668,809,36.635661,-120.288644,1,1,1,0,46,1,2,1,2,2,2,0,2,0,0,1,2,100.7,3870,1,1,72,5712,18
6992,1,0,0,1023,93673,778,36.456091,-119.486225,0,0,0,0,14,1,2,1,0,0,2,0,0,0,0,1,2,80.45,143,1,1,94,4155,19
3294,1,0,0,354,93702,823,36.739385,-119.753649,1,0,0,0,31,1,0,0,0,0,2,2,0,0,0,1,2,55.25,1220,1,1,78,2933,10
6492,1,0,0,354,93706,813,36.654614,-119.903674,1,0,1,0,13,0,1,0,2,0,0,2,2,2,0,1,2,54.45,5549,1,1,88,5212,14
1095,1,0,0,354,93711,842,36.833002,-119.82947,1,0,0,0,35,1,2,1,0,0,0,0,0,0,0,0,1,75.35,2284,1,1,79,2785,7
5980,1,0,0,858,93906,820,36.722898,-121.633648,1,0,0,0,2,1,0,1,2,0,0,0,0,0,0,1,2,75.7,1468,1,1,82,4676,7
2594,1,0,0,161,93924,775,36.414611,-121.6386,1,0,0,0,1,1,2,1,0,0,0,0,0,0,0,1,3,74.25,5716,1,1,93,4750,7
6307,1,0,0,467,93928,737,35.930782,-121.189757,0,1,0,0,25,1,2,1,0,2,0,0,0,2,0,1,2,89.7,1803,1,1,82,4078,15
5866,1,0,0,547,93932,740,35.989792,-121.055933,0,1,0,0,16,1,2,1,0,0,0,0,2,2,0,1,2,96.4,1033,1,1,80,2688,16
3679,1,0,0,591,93933,817,36.689582,-121.758398,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,69.5,5446,1,1,77,3273,17
3821,1,0,0,883,93954,749,36.125529,-120.864443,1,1,1,0,36,1,2,1,0,0,0,0,0,2,0,1,1,85.25,2725,1,1,82,3041,18
4084,1,0,0,114,94005,1029,37.684694,-122.40712,1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,19.4,1482,1,1,66,4152,19
6311,1,0,0,122,94010,996,37.57028,-122.365778,0,0,0,0,9,1,2,1,0,0,0,0,0,2,0,1,2,83.3,6033,1,1,97,3520,10
2984,1,0,0,242,94014,1032,37.691561,-122.445202,0,0,0,0,8,1,0,1,0,0,0,0,2,0,0,1,0,80.1,5370,1,1,67,5071,14
18,1,0,0,242,94015,1027,37.680844,-122.48131,1,1,0,0,45,1,0,0,2,0,2,0,0,2,1,0,1,62.7,2420,1,1,92,2654,11
116,1,0,0,45,94027,966,37.454924,-122.203168,1,0,0,0,25,1,2,2,1,1,1,1,1,1,1,0,0,25.3,5352,1,1,79,3779,9
650,1,0,0,659,94043,953,37.419725,-122.062947,1,0,0,0,13,1,2,1,2,0,0,0,2,2,0,0,3,98.15,421,1,1,98,5525,12
5808,1,0,0,872,94105,1072,37.789168,-122.395009,1,0,0,0,46,1,2,1,2,2,0,0,0,2,0,1,2,93.7,3551,1,1,70,3378,8
3616,1,0,0,872,94109,1077,37.794487,-122.42227,1,1,0,0,25,1,2,1,0,2,2,0,2,2,0,0,3,105.95,2303,1,1,100,4283,17
2262,1,0,0,872,94110,1053,37.750021,-122.415201,1,0,0,0,18,1,2,0,0,0,2,2,2,2,1,1,1,82,788,1,1,79,3306,18
276,1,0,0,872,94114,1058,37.758085,-122.434801,1,0,1,0,60,1,2,1,0,2,2,0,2,0,0,1,2,95.75,4741,1,1,88,4129,19
6761,1,0,0,872,94117,1062,37.770533,-122.445121,1,0,1,0,30,1,2,1,0,0,0,0,2,2,0,1,1,94.05,2472,1,1,68,4095,10
2853,1,0,0,872,94122,1059,37.760412,-122.484966,0,0,0,0,1,1,0,0,0,0,0,0,0,2,0,1,3,54.75,4491,1,1,83,2614,14
2288,1,0,0,872,94123,1079,37.800254,-122.436975,1,1,0,0,39,1,2,1,0,0,0,0,2,2,0,1,0,95.65,3228,1,1,65,4892,7
3465,1,0,0,872,94129,1078,37.797526,-122.464531,0,0,0,0,1,1,2,1,0,0,0,0,2,2,0,1,2,94.6,6424,1,1,96,4033,7
228,1,0,0,872,94130,1090,37.820894,-122.369725,0,1,1,0,31,1,0,1,0,0,2,2,2,2,0,1,2,98.9,2517,1,1,98,4050,7
5366,1,0,0,888,94402,995,37.556634,-122.317723,1,1,0,0,3,1,2,1,0,0,0,0,0,0,0,1,2,76.05,1947,1,1,67,2930,17
